,Latitude,Longitude,Unit,Sub_Type,Gear,Result,Infraction,CFR,Vessel_Type,Main fishing gear,LOA,LBP,Tonnage GT,Other tonnage,Power of main engine,Power of auxiliary engine,Hull material,Date of entry into service,Year of construction,real_local,Local_Name,I,II,III,IV,V,VI,VII,VIII,IX,X,XI,XII,XIII,XIV,number_infracs,Year,Month,Day,Period,NUTSII_Code
7970,41º55´42.43N,8º45´52.03W,Unit_4,Other,Gear nei,LEGAL,,NOCFR_441,,,,,,,,,,,,PTCAM,Caminha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,11,18,1,PT11
7971,41º56´5.78N,8º45´31.97W,Unit_4,Other,Gear nei,LEGAL,,CFR_1417,MOX,GTR,3.3,,18.1,1.0,6.6,,2.0,1994.0,1992.0,PTCAM,Caminha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,11,18,1,PT11
7972,41º55´42.40N,8º45´49.32W,Unit_4,Other,Gear nei,LEGAL,,CFR_1465,MOX,GTR,9.4,,29.0,1.0,4.7,,3.0,2011.0,2011.0,PTCAM,Caminha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,11,18,1,PT11
7973,36º53´2.83N,7º54´56.98W,Unit_5,Gillnet/trammel net,Gillnetting,LEGAL,,NOCFR_126,,,,,,,,,,,,PTQRT,Quarteira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,11,11,2,PT15
7974,37º4´45.08N,8º28´32.39W,Unit_5,Seine net,Scotish seines,LEGAL,,NOCFR_446,,,,,,,,,,,,PTPRM,Portimao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,11,16,2,PT15
7975,37º3´35.72N,8º25´32.21W,Unit_5,Multipurpose,Gillnetting,LEGAL,,CFR_1538,MOX,FPO,8.1,,11.7,,86.7,,3.0,2013.0,2013.0,PTPRM,Portimao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,11,16,3,PT15
7976,36º54´42.80N,7º58´17.29W,Unit_5,Traps,Traps,LEGAL,,NOCFR_330,,,,,,,,,,,,PTFAO,Faro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,11,16,3,PT15
7977,37º0´15.63N,8º0´27.78W,Unit_5,Gillnet/trammel net,Gillnetting,PRESUM,XIV,NOCFR_556,,,,,,,,,,,,PTQRT,Quarteira,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,11,20,2,PT15
7978,37º2´22.65N,8º5´33.24W,Unit_5,Gillnet/trammel net,Trammel nets,LEGAL,,CFR_1542,MOX,GTR,7.2,,3.2,,41.5,0.0,3.0,2011.0,2010.0,PTFAO,Faro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,11,20,2,PT15
7979,37º6´6.24N,8º36´5.11W,Unit_5,Gillnet/trammel net,Gillnetting,LEGAL,,CFR_1543,FX,GNS,7.4,,11.9,2.0,27.5,,3.0,1998.0,1997.0,PTLOS,Lagos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,11,21,3,PT15
7980,38º22´28.19N,8º49´7.18W,Unit_7,Towed Dredge,Towed Dredge,LEGAL,,NOCFR_133,,,,,,,,,,,,PTSET,Setubal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,11,17,2,PT17
7981,38º23´35.40N,8º50´36.80W,Unit_7,Longline,Lines,LEGAL,,NOCFR_346,,,,,,,,,,,,PTSSB,Sesimbra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,11,18,2,PT17
7982,38º0´40.93N,9º5´27.97W,Unit_7,Trawl,Trawl,LEGAL,,NOCFR_36,,,,,,,,,,,,PTLEI,Leixoes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,11,20,2,PT11
7983,37º3´21.28N,8º5´59.27W,Unit_3,Multipurpose,Gillnetting,LEGAL,,CFR_1530,MOX,GTR,9.9,9.6,19.6,3.0,26.6,,2.0,2009.0,2008.0,PTQRT,Quarteira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,11,13,2,PT15
7984,37º0´59.21N,8º2´51.84W,Unit_3,Multipurpose,Gillnetting,LEGAL,,CFR_1497,MOX,GNS,3.8,,26.9,3.0,5.9,40.0,3.0,1994.0,1994.0,PTQRT,Quarteira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,11,14,2,PT15
7985,37º5´49.99N,8º33´18.78W,Unit_3,Multipurpose,Traps,LEGAL,,NOCFR_568,,,,,,,,,,,,PTPRM,Portimao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,11,17,2,PT15
7986,37º3´12.34N,8º8´6.50W,Unit_12,Gillnet/trammel net,Gillnetting,LEGAL,,CFR_1471,MOX,GNS,8.0,,17.2,2.0,19.6,20.0,3.0,2005.0,2005.0,PTFAO,Faro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,11,24,2,PT15
7987,37º3´15.83N,8º7´7.40W,Unit_12,Gillnet/trammel net,Gillnetting,LEGAL,,CFR_1497,MOX,GNS,6.3,,5.2,3.0,10.6,40.0,3.0,2000.0,2000.0,PTQRT,Quarteira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,11,24,2,PT15
7988,37º5´1.78N,8º33´45.42W,Unit_12,Traps,Pound nets,LEGAL,,NOCFR_568,,,,,,,,,,,,PTPRM,Portimao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,11,26,2,PT15
7989,38º25´26.39N,9º6´56.82W,Unit_7,Traps,Traps,LEGAL,,CFR_1424,FX,GTR,2.9,,26.5,3.0,22.9,,3.0,1992.0,1992.0,PTSSB,Sesimbra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,11,27,2,PT17
7990,38º22´31.81N,8º53´17.20W,Unit_10,Seine net,Purse seine,LEGAL,,CFR_1461,SP,PS,28.6,23.2,98.9,69.0,215.3,,1.0,2005.0,2005.0,PTVRE,Vila Real de Santo Antonio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,11,29,2,PT15
7991,36º58´48.94N,7º48´32.27W,Unit_5,Gillnet/trammel net,Gillnetting,LEGAL,,CFR_1510,MOX,GNS,2.1,,40.0,3.0,33.9,,3.0,1989.0,1989.0,PTFUZ,Fuzeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,11,30,2,PT15
7992,37º3´44.56N,8º16´52.07W,Unit_5,Traps,Traps,PRESUM,XII XIV,CFR_1544,MOX,GTR,6.7,,0.1,3.0,7.3,,3.0,1998.0,1998.0,PTABF,Albufeira,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2017,12,3,2,PT15
7993,37º4´48.90N,8º25´58.10W,Unit_12,Traps,Pound nets,LEGAL,,CFR_1514,FX,GNS,2.2,,31.9,2.0,6.2,,3.0,1991.0,1991.0,PTPRM,Portimao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,12,8,2,PT15
7994,36º55´6.91N,7º34´11.77W,Unit_3,Trawl,Trawl,LEGAL,,CFR_1457,TTP,OTB,29.8,21.9,231.0,130.0,440.0,,2.0,2002.0,2002.0,PTPRM,Portimao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,12,8,3,PT15
7995,36º57´36.44N,7º57´15.79W,Unit_3,Multipurpose,Gillnetting,LEGAL,,CFR_1545,MOX,GNS,8.1,,11.3,2.0,62.8,0.0,3.0,2006.0,2006.0,PTOLH,Olhao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,12,9,2,PT15
7996,37º3´33.92N,8º23´25.59W,Unit_12,Traps,Pound nets,LEGAL,,NOCFR_244,,,,,,,,,,,,PTPRM,Portimao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,12,13,3,PT15
7997,38º26´8.24N,9º6´43.99W,Unit_7,Traps,Traps,LEGAL,,NOCFR_440,,,,,,,,,,,,PTSSB,Sesimbra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,12,13,2,PT17
7998,38º25´48.02N,9º8´55.77W,Unit_7,Traps,Traps,LEGAL,,CFR_1424,FX,GTR,6.9,,7.8,3.0,41.5,,3.0,2002.0,2002.0,PTSSB,Sesimbra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,12,13,2,PT17
7999,38º26´27.81N,9º0´12.45W,Unit_7,Gillnet/trammel net,Gillnetting,LEGAL,,CFR_1546,MOX,GNS,7.8,,4.7,6.0,91.8,,1.0,1977.0,1977.0,PTSET,Setubal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,12,13,2,PT17
8000,37º4´23.72N,8º26´13.33W,Unit_3,Multipurpose,Traps,LEGAL,,CFR_1488,MOX,GTR,10.8,,10.5,7.0,90.6,,1.0,1983.0,1983.0,PTPRM,Portimao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,12,13,2,PT15
8001,37º3´42.68N,8º22´25.80W,Unit_3,Multipurpose,Gillnetting,LEGAL,,CFR_1484,MOX,FPO,6.1,,11.2,,7.1,40.0,3.0,2017.0,2017.0,PTPRM,Portimao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,12,14,2,PT15
8002,36º59´31.96N,7º48´31.55W,Unit_12,Towed Dredge,Towed Dredge,LEGAL,,NOCFR_420,,,,,,,,,,,,PTOLH,Olhao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,12,15,2,PT15
8003,37º5´56.10N,8º32´51.57W,Unit_12,Gillnet/trammel net,Gillnetting,LEGAL,,NOCFR_148,,,,,,,,,,,,PTPRM,Portimao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,12,16,2,PT15
8004,38º16´35.02N,9º0´57.24W,Unit_7,Gillnet/trammel net,Trammel nets,LEGAL,,CFR_1421,MOX,GNS,19.0,19.3,80.3,57.0,274.5,,1.0,1994.0,1994.0,PTVIC,Vila do Conde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,12,15,2,PT11
8005,38º25´20.55N,9º9´3.76W,Unit_7,Line fishing vessel,Lines,LEGAL,,CFR_1453,MOX,LHP,1.2,,19.6,,9.6,0.0,1.0,1999.0,1999.0,PTSSB,Sesimbra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,12,16,2,PT17
8006,37º3´22.80N,8º7´1.96W,Unit_12,Traps,Pound nets,LEGAL,,NOCFR_522,,,,,,,,,,,,PTPRM,Portimao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,12,20,2,PT15
8007,41º54´16.91N,8º48´39.35W,Unit_4,Other,Gear nei,LEGAL,,CFR_1499,MOX,GTR,6.5,4.5,6.0,2.0,52.0,10.0,2.0,2004.0,2004.0,PTCAM,Caminha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,12,21,1,PT11
8008,41º54´33.77N,8º48´3.48W,Unit_4,Other,Gear nei,LEGAL,,CFR_1458,MOX,GTR,4.3,3.7,13.2,1.0,98.8,,2.0,2000.0,2000.0,PTCAM,Caminha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,12,21,1,PT11
8009,36º55´57.86N,8º6´44.98W,Unit_12,Trawl,Trawl,LEGAL,,NOCFR_448,,,,,,,,,,,,PTVRE,Vila Real de Santo Antonio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,12,26,3,PT15
8010,37º2´44.61N,8º7´58.29W,Unit_3,Multipurpose,Trammel nets,LEGAL,,CFR_1482,MOX,GNS,8.3,,13.0,3.0,63.4,20.0,3.0,2004.0,2004.0,PTABF,Albufeira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,12,22,2,PT15
8011,37º6´19.83N,8º34´53.03W,Unit_12,Gillnet/trammel net,Gillnetting,LEGAL,,CFR_1436,MOX,GNS,5.6,,9.6,,67.9,,3.0,2006.0,2006.0,PTLOS,Lagos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,12,31,2,PT15
8012,38º26´5.75N,8º53´39.77W,Unit_10,Multipurpose,Gillnetting,LEGAL,,CFR_1473,MOX,GTR,10.1,,15.2,,36.4,,3.0,2014.0,2014.0,PTSIE,Sines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,3,2,PT18
8013,38º24´21.72N,8º49´43.44W,Unit_10,Towed Dredge,All,LEGAL,,NOCFR_133,,,,,,,,,,,,PTSET,Setubal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,4,2,PT17
8014,36º55´51.89N,7º50´23.80W,Unit_15,Gillnet/trammel net,Gillnetting,LEGAL,,CFR_1423,MOX,GNS,17.0,14.0,39.5,25.0,148.1,,1.0,1969.0,1934.0,PTOLH,Olhao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,3,2,PT15
8015,36º55´24.97N,7º52´6.88W,Unit_15,Towed Dredge,Towed Dredge,LEGAL,,NOCFR_420,,,,,,,,,,,,PTOLH,Olhao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,3,2,PT15
8016,37º1´22.16N,8º27´26.06W,Unit_11,Gillnet/trammel net,Gillnetting,LEGAL,,CFR_718,MOX,GNS,4.0,8.1,38.3,5.0,69.7,,2.0,1986.0,1985.0,PTLOS,Lagos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,2,2,PT15
8017,37º2´7.60N,8º28´2.59W,Unit_11,Traps,Pots,LEGAL,,NOCFR_212,,,,,,,,,,,,PTPRM,Portimao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,2,2,PT15
8018,37º4´12.16N,8º26´40.39W,Unit_11,Traps,Traps,LEGAL,,NOCFR_119,,,,,,,,,,,,PTPRM,Portimao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,2,2,PT15
8019,37º4´14.74N,8º36´26.61W,Unit_11,Gillnet/trammel net,Gillnetting,LEGAL,,CFR_1087,MOX,GNS,7.3,10.4,8.7,7.0,59.7,,2.0,1997.0,1997.0,PTLOS,Lagos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,3,2,PT15
8020,36º56´44.21N,8º32´59.00W,Unit_11,Multipurpose,Traps,LEGAL,,NOCFR_433,,,,,,,,,,,,PTOLH,Olhao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,4,4,PT15
8021,37º7´25.97N,7º26´35.81W,Unit_12,Traps,Pound nets,LEGAL,,CFR_1420,MOX,GNS,11.5,,17.9,8.0,43.6,,1.0,1963.0,1963.0,PTTVR,Tavira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,8,4,PT15
8022,37º7´48.44N,7º28´25.99W,Unit_12,Traps,Pound nets,LEGAL,,NOCFR_565,,,,,,,,,,,,PTTVR,Tavira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,8,4,PT15
8023,37º6´48.47N,7º30´35.62W,Unit_12,Gillnet/trammel net,Gillnetting,LEGAL,,CFR_250,FX,GTR,6.7,2.8,1.2,5.0,51.1,,3.0,2003.0,2003.0,PTOLH,Olhao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,8,4,PT15
8024,36º46´35.68N,7º57´6.50W,Unit_12,Traps,Pound nets,LEGAL,,CFR_1452,FX,FPO,12.1,,16.2,11.0,73.3,,1.0,1992.0,1991.0,PTTVR,Tavira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,9,1,PT15
8025,41º54´18.37N,8º48´24.61W,Unit_4,Gillnet/trammel net,Trammel nets,LEGAL,,CFR_1504,MOX,GTR,2.5,6.9,26.1,2.0,6.4,,2.0,1995.0,1995.0,PTCAM,Caminha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,10,1,PT11
8026,41º55´5.56N,8º47´12.31W,Unit_4,Gillnet/trammel net,Trammel nets,LEGAL,,CFR_1418,MOX,GTR,7.7,,20.0,2.0,36.7,,2.0,2004.0,2005.0,PTCAM,Caminha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,13,2,PT11
8027,41º55´29.52N,8º47´8.70W,Unit_4,Gillnet/trammel net,Trammel nets,LEGAL,,CFR_1418,MOX,GTR,4.3,,8.9,2.0,22.3,,2.0,1996.0,1996.0,PTCAM,Caminha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,15,4,PT11
8028,41º55´8.69N,8º46´56.28W,Unit_4,Other,Gear nei,LEGAL,,CFR_1465,MOX,GTR,8.0,,16.5,1.0,19.2,,3.0,2007.0,2008.0,PTCAM,Caminha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,16,1,PT11
8029,41º54´59.50N,8º47´26.76W,Unit_4,Other,Gear nei,LEGAL,,NOCFR_281,,,,,,,,,,,,PTCAM,Caminha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,16,1,PT11
8030,41º58´38.68N,8º44´3.73W,Unit_4,Gillnet/trammel net,Trammel nets,LEGAL,,CFR_1547,MOX,GTR,4.1,5.2,9.4,1.0,42.6,,3.0,1999.0,1999.0,PTCAM,Caminha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,17,4,PT11
8031,41º58´0.33N,8º44´8.88W,Unit_4,Gillnet/trammel net,Trammel nets,PRESUM,XIV,NOCFR_123,,,,,,,,,,,,PTCAM,Caminha,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2018,1,17,4,PT11
8032,41º56´40.51N,8º45´12.80W,Unit_4,Other,Gear nei,LEGAL,,CFR_1417,MOX,GTR,5.1,,2.4,1.0,14.6,,2.0,1998.0,1997.0,PTCAM,Caminha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,18,1,PT11
8033,41º57´9.17N,8º45´23.11W,Unit_4,Other,Gear nei,LEGAL,,NOCFR_441,,,,,,,,,,,,PTCAM,Caminha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,18,1,PT11
8034,41º56´29.32N,8º44´26.89W,Unit_4,Other,Gear nei,LEGAL,,NOCFR_188,,,,,,,,,,,,PTCAM,Caminha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,18,1,PT11
8035,41º58´6.23N,8º44´6.67W,Unit_4,Gillnet/trammel net,Gear nei,PRESUM,XIV,NOCFR_123,,,,,,,,,,,,PTCAM,Caminha,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2018,1,18,1,PT11
8036,37º2´8.23N,8º26´5.86W,Unit_12,Gillnet/trammel net,Gillnetting,LEGAL,,NOCFR_384,,,,,,,,,,,,PTFAO,Faro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,10,2,PT15
8037,36º57´21.71N,8º20´50.43W,Unit_12,Trawl,Trawl,LEGAL,,NOCFR_301,,,,,,,,,,,,PTVRE,Vila Real de Santo Antonio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,10,2,PT15
8038,37º5´20.69N,8º40´41.30W,Unit_12,Traps,Pound nets,LEGAL,,CFR_1523,MOX,GNS,9.3,,13.6,4.0,66.9,,1.0,1970.0,1970.0,PTLOS,Lagos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,11,2,PT15
8039,37º0´30.61N,8º38´28.02W,Unit_12,Gillnet/trammel net,Gillnetting,LEGAL,,CFR_718,MOX,GNS,9.1,8.8,6.2,5.0,88.9,,2.0,1998.0,1999.0,PTLOS,Lagos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,11,2,PT15
8040,36º58´44.90N,7º50´21.98W,Unit_12,Gillnet/trammel net,Trammel nets,LEGAL,,CFR_1480,MOX,GNS,4.7,,16.2,2.0,65.8,,3.0,1994.0,1994.0,PTOLH,Olhao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,18,3,PT15
8041,37º1´8.44N,8º27´41.19W,Unit_11,Multipurpose,Traps,LEGAL,,CFR_1501,MOX,GNS,8.2,,8.9,7.0,19.0,,1.0,1968.0,1968.0,PTLOS,Lagos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,9,1,PT15
8042,37º3´20.12N,8º27´29.32W,Unit_11,Multipurpose,Traps,LEGAL,,NOCFR_107,,,,,,,,,,,,PTPRM,Portimao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,9,1,PT15
8043,36º59´17.34N,7º48´20.72W,Unit_11,Towed Dredge,Towed Dredge,LEGAL,,CFR_1548,DB,DRB,5.5,5.2,12.2,3.0,82.6,,3.0,1994.0,1994.0,PTOLH,Olhao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,15,2,PT15
8044,37º1´4.59N,8º25´55.85W,Unit_11,Gillnet/trammel net,Gillnetting,LEGAL,,NOCFR_57,,,,,,,,,,,,PTPRM,Portimao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,18,2,PT15
8045,37º5´53.91N,7º28´14.86W,Unit_15,Traps,Pots,LEGAL,,NOCFR_39,,,,,,,,,,,,PTVRE,Vila Real de Santo Antonio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,12,3,PT15
8046,37º1´14.10N,8º11´50.73W,Unit_15,Gillnet/trammel net,Trammel nets,LEGAL,,CFR_1489,MOX,GNS,8.4,,2.0,5.0,56.4,,1.0,1967.0,1959.0,PTQRT,Quarteira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,13,2,PT15
8047,37º5´57.34N,8º34´49.29W,Unit_15,Gillnet/trammel net,Gillnetting,LEGAL,,CFR_1543,FX,GNS,8.7,,23.1,2.0,51.7,,3.0,2001.0,2000.0,PTLOS,Lagos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,14,2,PT15
8048,37º0´50.27N,8º44´59.23W,Unit_15,Traps,Pots,LEGAL,,CFR_1246,FX,GNS,9.8,6.9,12.0,9.0,28.0,,3.0,2000.0,2000.0,PTLOS,Lagos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,17,1,PT15
8049,41º56´13.06N,8º44´53.69W,Unit_4,Gillnet/trammel net,Trammel nets,LEGAL,,NOCFR_188,,,,,,,,,,,,PTCAM,Caminha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,26,4,PT11
8050,41º55´37.50N,8º45´7.26W,Unit_4,Gillnet/trammel net,Trammel nets,LEGAL,,CFR_1486,MOX,GTR,6.9,,18.3,1.0,61.0,,2.0,2007.0,2006.0,PTCAM,Caminha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,26,4,PT11
8051,41º55´3.85N,8º47´2.43W,Unit_4,Gillnet/trammel net,Trammel nets,LEGAL,,CFR_1522,MOX,GTR,3.6,,18.4,1.0,8.6,,2.0,1998.0,1998.0,PTCAM,Caminha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,27,1,PT11
8052,36º56´10.62N,7º52´17.11W,Unit_15,Trawl,Trawl,LEGAL,,NOCFR_400,,,,,,,,,,,,PTVRE,Vila Real de Santo Antonio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,25,2,PT15
8053,37º4´17.18N,7º38´21.28W,Unit_11,Towed Dredge,Towed Dredge,LEGAL,,NOCFR_123,,,,,,,,,,,,PTFAO,Faro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,26,2,PT15
8054,41º57´56.85N,8º43´22.11W,Unit_4,Gillnet/trammel net,Trammel nets,LEGAL,,CFR_1494,MOX,GTR,2.9,6.6,16.8,1.0,51.8,,3.0,2000.0,2000.0,PTCAM,Caminha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,29,2,PT11
8055,40º41´30.78N,26º12´15.69W,Unit_20,Longline,Longline,PRESUM,XII,CFR_1549,LL,LLD,22.8,23.4,175.9,122.0,343.4,,2.0,1988.0,1987.0,PTVIC,Vila do Conde,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2018,1,29,3,PT11
8056,41º58´0.35N,8º43´46.34W,Unit_4,Gillnet/trammel net,Trammel nets,LEGAL,,CFR_1446,MOX,GTR,1.9,7.9,23.3,1.0,3.4,10.0,3.0,1998.0,1998.0,PTCAM,Caminha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,31,1,PT11
8057,36º58´2.35N,7º49´58.39W,Unit_12,Gillnet/trammel net,Trammel nets,LEGAL,,CFR_1460,MOX,GNS,4.3,,14.2,2.0,62.0,,3.0,1991.0,1990.0,PTFAO,Faro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2,1,2,PT15
8058,36º59´41.32N,7º49´2.28W,Unit_12,Towed Dredge,Towed Dredge,LEGAL,,NOCFR_319,,,,,,,,,,,,PTFUZ,Fuzeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2,1,2,PT15
8059,36º58´32.35N,7º46´9.87W,Unit_12,Gillnet/trammel net,Gillnetting,LEGAL,,NOCFR_555,,,,,,,,,,,,PTOLH,Olhao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2,1,2,PT15
8060,37º5´12.35N,8º33´6.31W,Unit_11,Traps,Traps,LEGAL,,NOCFR_568,,,,,,,,,,,,PTPRM,Portimao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2,2,2,PT15
8061,38º20´40.84N,9º6´25.25W,Unit_21,Multipurpose,Gillnetting,LEGAL,,CFR_1421,MOX,GNS,23.6,17.6,120.1,57.0,240.1,,1.0,2006.0,2006.0,PTVIC,Vila do Conde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2,6,2,PT11
8062,38º22´9.96N,8º58´54.67W,Unit_21,Multipurpose,Trammel nets,LEGAL,,CFR_1444,MOX,GNS,23.6,19.4,74.1,35.0,160.9,,1.0,1992.0,1992.0,PTCAM,Caminha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2,7,2,PT11
8063,41º55´1.78N,8º46´52.13W,Unit_4,Gillnet/trammel net,Trammel nets,LEGAL,,NOCFR_478,,,,,,,,,,,,PTCAM,Caminha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2,9,1,PT11
8064,36º56´7.84N,7º37´42.99W,Unit_12,Trawl,Trawl,PRESUM,XI,NOCFR_431,,,,,,,,,,,,PTVRE,Vila Real de Santo Antonio,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2018,2,11,2,PT15
8065,36º57´10.06N,7º48´4.24W,Unit_11,Traps,Traps,LEGAL,,CFR_1539,MOX,FPO,10.0,4.9,27.0,3.0,0.4,,3.0,2006.0,2006.0,PTFUZ,Fuzeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2,9,3,PT15
8066,36º54´10.63N,7º37´32.45W,Unit_15,Trawl,Trawl,LEGAL,,NOCFR_431,,,,,,,,,,,,PTVRE,Vila Real de Santo Antonio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2,6,4,PT15
8067,36º53´53.33N,7º25´57.20W,Unit_15,Trawl,Trawl,LEGAL,,CFR_1464,TTW,OTB,16.5,20.0,75.3,,371.0,300.0,3.0,1999.0,1999.0,PTOLH,Olhao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2,7,1,PT15
8068,37º0´40.27N,8º36´46.48W,Unit_15,Traps,Trawl,LEGAL,,NOCFR_312,,,,,,,,,,,,PTPRM,Portimao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2,9,4,PT15
